time,tp,t2m,u10,v10,sp,pm25,pm10,o3,no2,so2,co
2015-08-21,2.45e-06,294.92597333,0.6230442,4.15373223,101105.74666667,65.0,22.0,38.0,40.0,6.0,4.0
2015-08-22,4e-07,297.39575,-2.82882757,1.45999565,100480.41,66.0,24.0,32.0,43.0,7.0,5.0
2015-08-23,0.00047007,291.96782667,-0.1142389,3.3513756,99303.52,71.0,18.0,16.0,35.0,9.0,3.0
2015-08-24,0.00119357,288.10539,-1.4384784,-2.4991131,98924.75,60.0,22.0,17.0,44.0,7.0,4.0
2015-08-25,0.00029426,288.81797667,2.28345775,4.75187527,99979.99466667,63.0,21.0,19.0,39.0,7.0,3.0
2015-08-26,0.00058304,290.59082667,3.1190125,6.98766437,99497.83333333,64.0,24.0,19.0,45.0,5.0,4.0
2015-08-27,7.925e-05,289.24272667,3.3505376,3.1874381,99841.26466667,67.0,24.0,23.0,48.0,5.0,4.0
2015-08-28,4.81e-06,289.88387,2.7713655,3.16196537,100826.58333333,63.0,20.0,25.0,41.0,4.0,3.0
2015-08-29,0.00018884,291.2104,-0.13844135,1.7691143,101109.03466667,62.0,27.0,22.0,27.0,2.0,3.0
2015-08-30,1.609e-05,290.99587,-2.1823578,-2.73589293,100847.82133333,72.0,16.0,20.0,30.0,2.0,2.0
2015-08-31,0.00057255,287.86078,0.44423353,-4.419438,100387.07666667,54.0,23.0,18.0,40.0,4.0,4.0
2015-09-01,0.00014524,288.32530667,1.47561037,-1.99699753,100914.37266667,70.0,23.0,20.0,41.0,4.0,4.0
2015-09-02,0.0001706,287.42117,1.70474273,-1.48627887,100860.005,67.0,25.0,21.0,40.0,3.0,3.0
2015-09-03,4.477e-05,286.27480333,2.8252589,-1.3254986,100679.90866667,69.0,22.0,18.0,41.0,2.0,3.0
2015-09-04,6.91e-06,286.85512667,2.11840889,-2.351339,100881.958,69.0,21.0,20.0,39.0,2.0,3.0
2015-09-05,8.28e-06,286.16807333,0.43107352,-3.29671097,101278.22333333,60.0,21.0,27.0,31.0,2.0,3.0
2015-09-06,0.0,287.6735,1.89191817,-1.60962853,101954.86333333,61.0,18.0,19.0,38.0,1.0,2.0
2015-09-07,4e-08,287.99993667,-0.41845346,-3.22999987,102162.47333333,52.0,16.0,18.0,38.0,1.0,3.0
2015-09-08,4.8e-07,286.85420333,-1.99096583,-2.15691437,101876.74166667,51.0,21.0,21.0,35.0,3.0,3.0
2015-09-09,5.15e-06,288.74891,-4.13920273,-0.95068794,101351.173,57.0,31.0,24.0,48.0,4.0,4.0
2015-09-10,0.0,290.25278667,-4.62719503,-0.50632072,101156.71666667,72.0,39.0,32.0,51.0,5.0,5.0
2015-09-11,2e-07,290.53901333,-3.73007903,1.31975093,100573.18,88.0,25.0,29.0,43.0,4.0,5.0
2015-09-12,7.128e-05,290.55981667,2.65640297,3.82306793,99844.41133333,67.0,25.0,22.0,36.0,4.0,4.0
2015-09-13,5.31e-05,287.35456333,-2.42434057,0.97763288,99682.02666667,60.0,26.0,25.0,40.0,6.0,6.0
2015-09-14,0.00025583,287.96087667,1.77889855,4.81024033,98523.99166667,64.0,29.0,26.0,46.0,7.0,6.0
2015-09-15,0.00010306,286.98386667,4.4041729,3.17362977,98739.97866667,64.0,24.0,26.0,40.0,5.0,3.0
2015-09-16,0.00039353,286.64325333,-3.0933339,-2.56130187,97847.13333333,56.0,29.0,27.0,48.0,6.0,6.0
2015-09-17,0.0,287.25785667,3.7636859,0.72029442,99252.63333333,71.0,32.0,17.0,73.0,6.0,5.0
2015-09-18,0.00028279,288.10524,1.27939828,-0.48949916,100241.83166667,69.0,23.0,28.0,51.0,3.0,4.0
2015-09-19,2.8e-07,287.55268,-0.05240605,-2.4116408,101668.02666667,65.0,30.0,32.0,50.0,5.0,6.0
2015-09-20,2.33e-06,288.19833333,2.2186602,1.84048913,101578.46,86.0,26.0,22.0,60.0,7.0,7.0
2015-09-21,0.0002225,287.23586667,2.8349368,3.03638713,100220.77,81.0,21.0,16.0,54.0,5.0,4.0
2015-09-22,0.00111287,284.55389333,1.96136373,-2.47144357,99195.46666667,58.0,27.0,16.0,55.0,6.0,3.0
2015-09-23,0.0,286.86790333,4.3194167,0.34049274,100368.34833333,62.0,27.0,17.0,57.0,6.0,5.0
2015-09-24,3.109e-05,287.77799,4.66036513,1.14154238,100552.41333333,67.0,34.0,21.0,45.0,4.0,4.0
2015-09-25,0.0,286.46850667,2.01616267,-0.97858617,101443.58866667,73.0,30.0,22.0,44.0,3.0,4.0
2015-09-26,1.73e-06,286.21721667,-1.60762475,-1.50699663,101996.33866667,74.0,20.0,24.0,38.0,2.0,3.0
2015-09-27,4e-08,287.09802,-3.3311389,-1.67025503,102506.34333333,59.0,24.0,19.0,46.0,3.0,3.0
2015-09-28,9e-08,287.41963,-4.13264307,-0.69113923,102761.06966667,59.0,28.0,18.0,44.0,2.0,3.0
2015-09-29,0.0,287.66603,-4.45699183,-2.17817593,102577.24666667,61.0,31.0,21.0,43.0,2.0,3.0
2015-09-30,0.0,287.41281,-5.0096147,-2.1706632,102362.47,65.0,28.0,24.0,42.0,1.0,3.0
2015-10-01,0.0,287.29062,-4.01978937,-2.88013587,102187.358,66.0,36.0,17.0,63.0,3.0,4.0
2015-10-02,3e-08,286.56539,-2.2760582,-1.71608703,101531.26166667,86.0,50.0,13.0,50.0,3.0,5.0
2015-10-03,1.61e-06,285.42911,0.3409048,-0.71524457,100588.82466667,129.0,44.0,33.0,55.0,4.0,6.0
2015-10-04,0.0,285.77507,-0.74685462,1.64838095,100534.37833333,110.0,30.0,18.0,46.0,5.0,6.0
2015-10-05,0.0005229,288.70951333,-1.16880193,4.97872203,99563.71466667,82.0,27.0,17.0,52.0,6.0,5.0
2015-10-06,0.00056449,289.24920333,-1.75693957,3.76334903,98762.47666667,77.0,28.0,10.0,41.0,6.0,4.0
2015-10-07,3.142e-05,286.74975667,4.76249033,0.06701333,100111.22366667,71.0,34.0,17.0,49.0,6.0,4.0
2015-10-08,3.5e-07,285.34459,1.7682961,-0.64290025,101276.75333333,80.0,44.0,10.0,61.0,7.0,6.0
2015-10-09,4e-07,285.37477667,-1.5266008,-0.72143331,101390.95,102.0,26.0,17.0,42.0,3.0,3.0
2015-10-10,1.177e-05,285.57558333,-3.47732923,-1.84271653,101078.38666667,68.0,38.0,22.0,38.0,3.0,3.0
2015-10-11,7.2e-07,284.53503,-3.31699117,-2.4553096,100830.758,96.0,37.0,20.0,54.0,3.0,4.0
2015-10-12,5e-08,283.26428,-0.2200856,-3.40350977,101079.57333333,92.0,26.0,21.0,52.0,3.0,4.0
2015-10-13,2.7e-07,283.09166667,-1.44479333,-4.7362947,101445.42833333,67.0,21.0,21.0,54.0,2.0,5.0
2015-10-14,1.819e-05,282.97304,-0.25440349,-5.11764843,101347.06133333,52.0,28.0,17.0,52.0,3.0,6.0
2015-10-15,2.503e-05,283.03739,-1.36476902,-3.3120693,101231.30533333,72.0,35.0,22.0,52.0,3.0,5.0
2015-10-16,5.5e-06,284.60003,-0.75945151,-5.58995357,101234.15166667,83.0,28.0,23.0,38.0,2.0,4.0
2015-10-17,7.12e-06,284.09540667,-0.0933478,-4.68922147,101091.65,68.0,20.0,19.0,30.0,2.0,5.0
2015-10-18,4.53e-06,285.03368333,-1.71765357,-2.81946597,101208.92133333,64.0,26.0,20.0,49.0,3.0,5.0
2015-10-19,8.81e-06,285.13465333,-0.8021327,-3.15110717,101584.13,71.0,34.0,15.0,60.0,4.0,7.0
2015-10-20,4e-08,284.15424333,1.57541653,-1.93790357,101799.83,81.0,37.0,9.0,57.0,8.0,11.0
2015-10-21,0.00053878,284.86202,3.29569013,2.5715464,100801.86666667,88.0,34.0,25.0,48.0,6.0,8.0
2015-10-22,6.2e-07,285.64006,3.48989737,-0.41181013,100851.21333333,72.0,39.0,15.0,75.0,7.0,9.0
2015-10-23,1.24e-06,284.57548333,0.91954829,2.51768877,101214.37533333,81.0,27.0,23.0,70.0,5.0,8.0
2015-10-24,0.00018781,285.51279667,2.0095836,2.25899313,100489.25666667,75.0,27.0,14.0,58.0,4.0,7.0
2015-10-25,0.0,280.58601667,0.07904097,0.71850076,101657.28866667,68.0,36.0,13.0,48.0,5.0,7.0
2015-10-26,5.69e-06,284.81979333,-3.8102077,2.7466968,100524.39466667,80.0,48.0,9.0,42.0,6.0,9.0
2015-10-27,0.00011276,286.98742667,-2.87860967,2.48140207,100064.75833333,95.0,33.0,15.0,54.0,7.0,9.0
2015-10-28,0.000678,285.3219,2.24440707,1.32010973,99840.142,75.0,29.0,18.0,55.0,6.0,9.0
2015-10-29,6.48e-06,286.60099,-0.32986728,5.8722171,100398.18666667,67.0,30.0,15.0,48.0,6.0,8.0
2015-10-30,0.00032155,286.77879,-1.3801193,5.14155233,101007.02466667,68.0,50.0,6.0,39.0,5.0,8.0
2015-10-31,2e-08,284.57117333,-1.57650247,1.8349813,101349.82333333,111.0,60.0,4.0,43.0,7.0,13.0
2015-11-01,7.58e-06,283.44094667,-0.7392475,0.54433411,101996.92333333,152.0,49.0,3.0,40.0,6.0,9.0
2015-11-02,9.6e-07,283.24123667,-2.30469927,0.40553178,101481.04166667,116.0,46.0,8.0,41.0,7.0,6.0
2015-11-03,0.00015441,284.68802,-2.16746747,1.87415743,100643.11,104.0,40.0,10.0,53.0,8.0,5.0
2015-11-04,0.00040822,285.32753,1.3381048,1.58801984,100478.44,93.0,29.0,18.0,54.0,7.0,7.0
2015-11-05,0.00010781,287.41493667,0.49995543,5.8779729,100367.60166667,74.0,26.0,20.0,43.0,6.0,7.0
2015-11-06,0.00046976,288.09153,2.37795553,5.66485353,100585.11,69.0,26.0,20.0,35.0,6.0,6.0
2015-11-07,0.00049767,288.62860333,4.7942922,6.15765477,100864.67133333,63.0,24.0,19.0,37.0,5.0,6.0
2015-11-08,2.95e-06,286.76524,1.00470547,5.8375575,101080.79833333,63.0,29.0,26.0,42.0,6.0,6.0
2015-11-09,1.701e-05,285.46242333,5.62289713,5.02374947,101251.24833333,58.0,28.0,24.0,44.0,6.0,7.0
2015-11-10,2.34e-06,287.77689,4.4334085,4.2554249,101322.14133333,64.0,29.0,25.0,53.0,6.0,6.0
2015-11-11,5.4e-06,286.66601667,4.3663151,3.9596546,101234.56533333,60.0,36.0,23.0,53.0,6.0,6.0
2015-11-12,1.44e-05,285.81793667,2.13831997,4.8865487,101223.92666667,70.0,33.0,28.0,55.0,7.0,6.0
2015-11-13,5.516e-05,281.84542667,6.17010933,2.16182333,101210.32,59.0,24.0,23.0,44.0,5.0,6.0
2015-11-14,0.00014704,283.28895333,4.40620997,3.8163299,101308.588,58.0,21.0,25.0,28.0,4.0,5.0
2015-11-15,1.19e-06,287.60893,7.77776303,4.23776247,100383.905,51.0,27.0,27.0,49.0,6.0,7.0
2015-11-16,1.807e-05,285.45054667,4.61132717,2.72771037,100113.31333333,58.0,27.0,27.0,41.0,6.0,6.0
2015-11-17,1.3e-06,286.41465667,6.056023,4.89360493,99553.18,55.0,33.0,27.0,43.0,5.0,6.0
2015-11-18,5.857e-05,285.83553,6.65803043,5.12048047,100254.635,60.0,32.0,25.0,57.0,7.0,5.0
2015-11-19,0.0001221,283.47783333,4.5337562,1.56738287,100423.788,69.0,30.0,19.0,47.0,5.0,3.0
2015-11-20,1.136e-05,280.47868,4.51456993,0.2772046,99848.59866667,55.0,19.0,26.0,30.0,6.0,3.0
2015-11-21,0.00019313,276.28084333,4.74311523,-6.59731597,99787.22166667,52.0,26.0,13.0,41.0,5.0,5.0
2015-11-22,2.1e-07,275.31486,1.54857283,-2.2781375,100612.672,67.0,40.0,15.0,62.0,7.0,8.0
2015-11-23,0.0,276.04233333,1.5111127,1.1898101,101525.00666667,104.0,28.0,22.0,56.0,7.0,7.0
2015-11-24,0.00026255,281.55810667,4.40536223,0.07772931,100204.73666667,61.0,26.0,17.0,41.0,6.0,4.0
2015-11-25,3.595e-05,281.07228667,3.8147465,-2.7787879,100277.00166667,67.0,36.0,11.0,52.0,6.0,10.0
2015-11-26,1.498e-05,281.83326667,1.6557802,-0.90358327,101126.25833333,78.0,28.0,23.0,49.0,6.0,10.0
2015-11-27,2.044e-05,284.25459,3.1393337,4.76824123,100081.292,71.0,26.0,28.0,44.0,5.0,10.0
2015-11-28,3.161e-05,279.50813667,5.05689653,3.95721593,100300.512,54.0,23.0,29.0,36.0,5.0,10.0
2015-11-29,4.933e-05,284.64965667,8.70122567,3.9839627,99930.575,51.0,23.0,26.0,49.0,5.0,10.0
2015-11-30,8.211e-05,285.0744,7.82104617,4.1445432,100572.16666667,53.0,27.0,28.0,58.0,6.0,9.0
2015-12-01,1.23e-06,285.77298333,5.57502463,2.80055307,101451.28,62.0,33.0,32.0,55.0,5.0,9.0
2015-12-02,9.89e-06,285.06802667,3.54662067,5.20696863,101394.14,70.0,35.0,25.0,50.0,5.0,7.0
2015-12-03,5.9e-07,284.76608,1.17918782,6.4917097,101087.32966667,75.0,30.0,26.0,51.0,6.0,6.0
2015-12-04,3e-08,282.32922,4.30127997,3.99089423,101839.09333333,65.0,27.0,32.0,41.0,5.0,6.0
2015-12-05,4.24e-06,284.65596,5.92523533,7.8522176,100990.95666667,57.0,25.0,32.0,37.0,5.0,6.0
2015-12-06,2.51e-06,285.69823,4.64359797,5.61142223,100804.57333333,56.0,33.0,23.0,41.0,6.0,5.0
2015-12-07,4.17e-06,285.10809667,-0.19758629,4.7464098,101565.74,72.0,29.0,23.0,51.0,6.0,5.0
2015-12-08,0.00021445,284.64791333,3.75086347,4.81312033,101238.85,68.0,33.0,22.0,54.0,7.0,6.0
2015-12-09,0.0,280.98823,3.06387887,4.07349263,102455.35,68.0,30.0,29.0,50.0,6.0,6.0
2015-12-10,0.00021095,283.66112667,4.36593177,5.9075,101540.29333333,70.0,29.0,20.0,51.0,7.0,6.0
2015-12-11,4.077e-05,281.83854,4.6174242,1.99561006,101283.978,64.0,29.0,28.0,43.0,6.0,5.0
2015-12-12,2.355e-05,283.04261,3.71259828,5.2182192,100877.74166667,61.0,24.0,19.0,36.0,6.0,5.0
2015-12-13,3.146e-05,281.08340667,-1.56510251,0.8748039,101002.24333333,62.0,33.0,16.0,44.0,6.0,5.0
2015-12-14,0.00013118,281.46945333,-1.31916317,3.12995687,100684.38166667,78.0,37.0,7.0,42.0,5.0,6.0
2015-12-15,0.00061104,283.99314333,-1.9913225,3.3986352,100777.61666667,90.0,33.0,25.0,52.0,6.0,6.0
2015-12-16,6.25e-06,286.30464667,4.43967123,3.60661887,100998.08333333,70.0,48.0,16.0,49.0,6.0,6.0
2015-12-17,0.00027629,286.20056667,2.92255113,5.57653067,100714.662,95.0,36.0,20.0,59.0,6.0,6.0
2015-12-18,4.1e-06,285.12757333,2.6601241,4.46071807,100998.53333333,79.0,31.0,19.0,40.0,5.0,5.0
2015-12-19,5.1e-07,287.50969333,2.02063443,7.0120583,100358.25866667,75.0,26.0,27.0,44.0,6.0,5.0
2015-12-20,2.946e-05,284.65761333,3.4322811,4.83032937,100266.842,57.0,24.0,26.0,55.0,6.0,5.0
2015-12-21,1.501e-05,283.17991667,4.71637923,4.75425003,100557.122,54.0,17.0,27.0,42.0,6.0,4.0
2015-12-22,3.059e-05,286.82311667,6.01473773,8.22975033,100385.21333333,70.0,28.0,28.0,52.0,5.0,4.0
2015-12-23,0.0,282.76089667,3.37108997,4.03937437,101178.37466667,60.0,22.0,27.0,41.0,6.0,3.0
2015-12-24,0.00043658,282.95329667,4.6949431,6.33510017,100248.83,54.0,18.0,26.0,30.0,5.0,3.0
2015-12-25,0.00017011,283.01872,1.45085153,6.00535257,101079.73666667,42.0,23.0,28.0,22.0,5.0,2.0
2015-12-26,4.74e-06,286.77197667,5.08781867,7.1808827,100974.70333333,60.0,56.0,28.0,38.0,5.0,5.0
2015-12-27,0.00010756,286.26886333,3.78970813,4.95134707,101213.30166667,98.0,37.0,16.0,36.0,6.0,4.0
2015-12-28,0.0,283.7365,-2.49055223,5.19812833,100737.37,75.0,24.0,26.0,53.0,6.0,5.0
2015-12-29,1.36e-05,283.10133333,1.70324487,4.69093257,101050.45,59.0,20.0,27.0,37.0,7.0,3.0
2016-01-01,1.973e-05,278.31642,-4.09817917,2.39805,100879.84466667,64.0,15.0,19.0,28.0,9.0,3.0
2016-01-02,0.0002042,283.02987333,-0.8879595,5.4728188,98837.36,48.0,17.0,25.0,37.0,10.0,3.0
2016-01-03,0.00054158,280.93027,-0.45443599,5.27795687,98186.05533333,42.0,25.0,19.0,44.0,11.0,5.0
2016-01-04,2.038e-05,281.09055667,1.5182844,4.18953123,97414.22,54.0,30.0,19.0,51.0,11.0,6.0
2016-01-05,1e-05,280.52279333,0.31001512,2.536013,97619.048,61.0,38.0,2.0,52.0,12.0,7.0
2016-01-06,6.16e-06,278.79327667,0.2114698,-0.4842458,98689.335,91.0,20.0,23.0,41.0,11.0,5.0
2016-01-07,0.00075766,280.58340333,5.23864139,1.3243289,97748.66666667,51.0,33.0,15.0,58.0,8.0,7.0
2016-01-08,3.68e-06,279.19898667,1.4385546,4.20924533,99054.76,71.0,23.0,29.0,40.0,3.0,4.0
2016-01-09,0.00059953,282.26541,0.18387736,6.69675993,98152.455,56.0,18.0,28.0,38.0,4.0,5.0
2016-01-10,6.51e-06,279.16837667,3.54335657,4.36811997,97684.41866667,46.0,22.0,23.0,50.0,6.0,7.0
2016-01-11,0.00012227,278.99871667,2.77236596,1.3112438,97266.95833333,59.0,22.0,22.0,43.0,5.0,7.0
2016-01-12,2.831e-05,278.60527333,7.25654753,0.33123333,98862.61666667,55.0,31.0,20.0,52.0,5.0,6.0
2016-01-13,3.32e-06,277.07825,3.06368563,1.79401238,100576.35833333,61.0,18.0,20.0,41.0,3.0,3.0
2016-01-14,3.118e-05,276.04912,6.1880181,-1.1874447,99682.06333333,47.0,20.0,17.0,44.0,1.0,4.0
2016-01-15,0.0,275.73431333,4.20523363,-3.3787464,101114.30533333,52.0,38.0,8.0,49.0,3.0,7.0
2016-01-16,0.0,274.3102,2.06593327,-1.81459948,101973.22333333,82.0,23.0,17.0,54.0,1.0,6.0
2016-01-17,4.255e-05,275.34048667,-2.95857097,2.00745045,101664.268,58.0,34.0,15.0,52.0,3.0,7.0
2016-01-18,3.88e-06,275.56805667,-2.9845012,2.30657124,100526.1,71.0,61.0,1.0,77.0,8.0,12.0
2016-01-19,0.0,272.30462667,-0.08683752,-0.8757934,100793.84,138.0,72.0,1.0,89.0,11.0,17.0
2016-01-20,3.4e-07,273.86093667,-0.78753439,-0.28808624,101155.57633333,159.0,55.0,12.0,61.0,6.0,11.0
2016-01-21,2e-08,276.79324667,-1.1685292,3.95780663,101242.48533333,109.0,42.0,14.0,49.0,6.0,9.0
2016-01-22,0.0006538,280.22762,1.16417305,4.64041523,100738.12,82.0,38.0,16.0,49.0,5.0,6.0
2016-01-23,7.5e-07,280.13193333,1.82687328,3.9234082,102108.35666667,77.0,20.0,14.0,35.0,4.0,3.0
2016-01-24,4.49e-06,285.10199667,3.10870013,3.86524007,101773.95166667,60.0,30.0,22.0,43.0,5.0,3.0
2016-01-25,4e-07,283.61621,2.26918882,5.46154593,101034.59866667,63.0,31.0,26.0,41.0,4.0,3.0
2016-01-26,6.219e-05,282.78203,4.85400233,7.76941667,100669.75333333,61.0,17.0,27.0,39.0,5.0,2.0
2016-01-27,5.253e-05,284.59742667,5.43629107,6.0485523,99924.52833333,46.0,35.0,27.0,51.0,6.0,3.0
2016-01-28,2e-08,278.54427,3.44541927,3.4306288,101576.968,58.0,23.0,29.0,40.0,4.0,4.0
2016-01-29,1.158e-05,283.95389333,7.09135387,6.1204871,100844.24,50.0,27.0,29.0,39.0,5.0,6.0
2016-01-30,5.11e-05,279.61919667,5.72091383,0.4225248,100082.41666667,51.0,20.0,25.0,39.0,5.0,8.0
2016-01-31,9.493e-05,281.82632667,4.35398387,3.13670773,99894.49,51.0,28.0,29.0,38.0,5.0,7.0
2016-02-01,1.06e-06,284.62286,7.20660143,4.86473527,100629.22666667,59.0,34.0,27.0,44.0,5.0,8.0
2016-02-02,1.408e-05,280.99653333,6.26234817,2.0811553,100571.682,64.0,25.0,18.0,40.0,5.0,9.0
2016-02-03,1.727e-05,278.40720333,6.0305332,-1.45015137,101269.56333333,59.0,25.0,19.0,42.0,5.0,9.0
2016-02-04,8.82e-06,283.34185,5.38802243,-0.67071973,101515.92666667,63.0,29.0,25.0,48.0,5.0,7.0
2016-02-05,1.281e-05,282.65683667,3.602856,5.84664183,100930.77333333,63.0,23.0,31.0,30.0,6.0,4.0
2016-02-06,0.00012891,283.58453333,2.0028785,9.58066533,98896.67133333,58.0,18.0,33.0,33.0,7.0,6.0
2016-02-07,3.182e-05,280.0084,5.33478543,5.82448443,98553.97,40.0,31.0,32.0,39.0,7.0,7.0
2016-02-08,9.78e-06,281.06406667,9.880764,5.51334703,97768.512,56.0,29.0,25.0,51.0,8.0,9.0
2016-02-09,0.00011002,277.9465,3.37061943,1.14146167,97749.32,58.0,22.0,20.0,40.0,7.0,10.0
2016-02-10,2.636e-05,278.81106,3.92286233,-1.57134637,98853.89,59.0,48.0,12.0,68.0,9.0,12.0
2016-02-11,9.25e-06,276.09987333,0.89928342,1.21003891,99524.90533333,94.0,30.0,14.0,50.0,7.0,5.0
2016-02-12,6.572e-05,277.23665,-3.4894203,0.30085069,98597.26166667,68.0,31.0,14.0,41.0,8.0,4.0
2016-02-13,0.00025492,276.75910333,-4.85097663,-1.62861461,97615.567,83.0,25.0,27.0,34.0,7.0,4.0
2016-02-14,8.14e-06,276.66927333,-1.36851128,-5.36471347,98801.23833333,60.0,30.0,24.0,56.0,3.0,5.0
2016-02-15,3.14e-06,276.01834,1.14096828,-5.256869,101684.55333333,70.0,42.0,21.0,70.0,6.0,9.0
2016-02-16,2e-08,275.74765667,0.31305094,2.33938322,102533.415,77.0,37.0,22.0,69.0,5.0,8.0
2016-02-17,0.00011075,277.78337667,0.38147266,4.67513367,100668.84866667,74.0,29.0,20.0,50.0,6.0,6.0
2016-02-18,1.702e-05,277.1184,1.98076377,-2.58798692,100557.62666667,72.0,35.0,27.0,70.0,6.0,8.0
2016-02-19,4.94e-05,278.11816,2.8219013,4.69776753,100746.05333333,74.0,22.0,30.0,50.0,5.0,4.0
2016-02-20,2.747e-05,283.38215,6.64988333,2.829203,100075.72866667,48.0,17.0,30.0,39.0,5.0,2.0
2016-02-21,0.0,285.25391667,7.05292,4.6907139,100178.11333333,42.0,18.0,27.0,39.0,6.0,2.0
2016-02-22,0.00015997,280.61386667,2.989391,-1.09006224,100063.93,54.0,28.0,20.0,45.0,5.0,4.0
2016-02-23,4.421e-05,278.33527667,1.66582885,-1.9445025,100861.21666667,63.0,48.0,10.0,64.0,7.0,8.0
2016-02-24,3.98e-06,276.29335667,-0.72568288,-1.15285173,100854.83333333,103.0,46.0,17.0,66.0,7.0,8.0
2016-02-25,1.243e-05,275.56822667,2.09255957,-1.74145,100777.77666667,104.0,46.0,17.0,62.0,7.0,8.0
2016-02-26,1.56e-06,277.18309333,-2.35832627,1.57769451,100053.91666667,101.0,34.0,23.0,36.0,6.0,7.0
2016-02-27,1e-08,277.5425,-4.8077167,-3.31870843,100197.452,89.0,17.0,30.0,33.0,5.0,7.0
2016-02-28,3.64e-06,277.77790667,-4.2356535,-4.55539453,101236.03333333,51.0,29.0,24.0,49.0,4.0,8.0
2016-02-29,1.4e-07,277.57985333,-1.28671997,-1.2670631,101788.54733333,62.0,27.0,28.0,52.0,6.0,8.0
2016-03-01,0.00043054,282.49838,4.81260443,5.1328115,100066.15666667,57.0,23.0,29.0,49.0,8.0,7.0
2016-03-02,0.00017634,277.83798,7.09501587,1.8893258,98900.585,48.0,23.0,28.0,44.0,8.0,4.0
2016-03-03,8e-07,278.79148333,2.62214433,-0.89491217,99668.77333333,55.0,30.0,26.0,57.0,8.0,3.0
2016-03-04,6.9e-06,277.38681,2.94062682,1.21826513,98264.14166667,58.0,28.0,25.0,39.0,2.0,3.0
2016-03-05,8.014e-05,276.48738667,2.0355701,-4.3900068,99126.48,78.0,29.0,23.0,34.0,1.0,3.0
2016-03-06,3.299e-05,276.33433333,2.60122583,-1.98425486,99673.58533333,66.0,32.0,25.0,41.0,1.0,3.0
2016-03-07,1.675e-05,276.81484,2.0179402,-4.2885557,100081.70333333,65.0,38.0,23.0,61.0,5.0,3.0
2016-03-08,1.978e-05,277.30300333,2.24318177,2.86796443,100523.66333333,77.0,21.0,24.0,45.0,3.0,3.0
2016-03-09,0.00032562,281.05283,-3.0804071,1.50350793,98497.19333333,68.0,43.0,12.0,44.0,2.0,4.0
2016-03-10,5.494e-05,279.75517,-0.3699948,-2.4587968,101106.39833333,109.0,60.0,14.0,55.0,3.0,5.0
2016-03-11,0.0,277.60611,-1.6185878,-1.03002262,101949.97933333,154.0,66.0,19.0,48.0,3.0,5.0
2016-03-12,4e-08,279.33214333,-1.17318201,-0.24215114,102180.26666667,162.0,45.0,26.0,35.0,1.0,3.0
2016-03-13,0.0,278.28263667,-3.44109213,-2.3052441,102564.08333333,117.0,32.0,27.0,37.0,0.0,3.0
2016-03-14,3.2e-07,279.19857333,-5.42442077,-3.09163923,102339.87666667,87.0,32.0,38.0,40.0,1.0,4.0
2016-03-15,2.1e-07,279.58700333,-2.36363027,-3.603575,102070.87,83.0,29.0,31.0,37.0,1.0,4.0
2016-03-16,3.39e-06,279.92139,-4.84774343,-3.49015967,102043.29,76.0,41.0,34.0,48.0,1.0,5.0
2016-03-17,0.0,280.12510333,-2.8601723,-2.27296353,102090.22333333,104.0,25.0,30.0,44.0,2.0,4.0
2016-03-18,3.66e-06,277.92913667,-1.6378355,-3.5880103,101730.99,72.0,17.0,36.0,37.0,2.0,3.0
2016-03-19,1.92e-05,279.57727,-2.9197979,-3.96389563,101691.315,52.0,18.0,32.0,34.0,3.0,3.0
2016-03-20,6.85e-06,280.38228333,-1.3646738,-3.33092387,101576.22666667,52.0,31.0,27.0,43.0,4.0,4.0
2016-03-21,6.2e-07,281.82172667,2.07704583,-2.04892287,101397.03333333,89.0,34.0,23.0,51.0,4.0,4.0
2016-03-22,0.0,281.34845333,0.45506743,-1.27797493,100864.942,90.0,44.0,18.0,52.0,5.0,5.0
2016-03-23,1.94e-06,281.25065,0.617573,-1.00477837,100802.742,109.0,44.0,25.0,71.0,6.0,7.0
2016-03-24,0.00020682,281.21652,4.0501925,2.7256206,100453.97,101.0,22.0,32.0,48.0,5.0,4.0
2016-03-25,2e-08,283.43688667,1.4847976,-1.44184847,100568.19333333,63.0,24.0,34.0,41.0,6.0,2.0
2016-03-26,0.00012292,283.57063667,0.51066404,9.289432,99420.93333333,59.0,22.0,33.0,39.0,7.0,2.0
2016-03-27,0.00030972,281.18749667,3.44840307,6.87389847,99187.354,39.0,18.0,32.0,38.0,9.0,2.0
2016-03-28,0.00021571,280.99613333,8.29225033,3.46580597,98113.32666667,44.0,25.0,30.0,65.0,7.0,3.0
2016-03-29,0.00041195,281.16986667,4.617189,4.08796307,99480.28466667,51.0,28.0,27.0,56.0,7.0,4.0
2016-03-30,9.438e-05,282.1502,3.2695443,1.60232491,99995.31,56.0,25.0,27.0,59.0,5.0,4.0
2016-03-31,1.022e-05,281.78493333,-0.32824565,-2.9408299,100684.97,67.0,34.0,29.0,68.0,5.0,7.0
2016-04-01,0.0,281.79303667,0.10123602,3.93052533,101049.348,83.0,32.0,35.0,55.0,3.0,5.0
2016-04-02,0.00015856,283.65110333,-1.13466803,3.3273659,100355.20666667,77.0,32.0,28.0,46.0,3.0,4.0
2016-04-03,0.00028833,284.94663333,-1.35137279,2.88253427,99685.32333333,86.0,29.0,30.0,60.0,5.0,4.0
